File,Line,Column,Pattern,Type,Severity,Impact,Description,Suggested Fix
"lib/migration/__tests__/ai-generation-e2e.test.ts",398,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",407,48,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",417,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",424,60,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",425,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",460,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",508,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",508,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",553,41,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",628,42,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",698,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",285,11,"pub(set) ",pub-keyword,suggestion,low,"Legacy pub(set) keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",143,39,"account.save(",storage-api,suggestion,low,"Legacy account.save() found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",192,28,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",213,15,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",235,28,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",270,15,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/ai-generation-e2e.test.ts",594,28,"fun getValue(): S",function-signature,suggestion,low,"Potential legacy function signature (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",12,32,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",13,36,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",15,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",16,40,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",18,51,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",19,42,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",20,74,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",29,5,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",30,7,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",50,43,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",188,35,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
"lib/migration/__tests__/api-strict-validation.test.ts",243,39,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in test context)","Consider if this example is still needed or should be updated"
